# ZDC LUT for HI running 2023, first pass implementation
# Scaling factor of 10000 used for double -> int conversion
#<header> V1 13 32 </header>

0 10000 # Scaling Factor
1 1659 # [index ibit=0], [index idet=0]
2837 175257 # [index ibit=20], [index idet=11]
2838 189278 # [index ibit=21], [index idet=11]
2839 203298 # [index ibit=22], [index idet=11]
2840 217318 # [index ibit=23], [index idet=11]
2841 231341 # [index ibit=24], [index idet=11]
2842 245361 # [index ibit=25], [index idet=11]
2843 259381 # [index ibit=26], [index idet=11]
2844 273401 # [index ibit=27], [index idet=11]
2845 287423 # [index ibit=28], [index idet=11]
2846 301443 # [index ibit=29], [index idet=11]
2847 315463 # [index ibit=30], [index idet=11]
2848 329485 # [index ibit=31], [index idet=11]
2849 343505 # [index ibit=32], [index idet=11]
2850 357525 # [index ibit=33], [index idet=11]
2851 371545 # [index ibit=34], [index idet=11]
2852 385567 # [index ibit=35], [index idet=11]
2853 406597 # [index ibit=36], [index idet=11]
2854 434640 # [index ibit=37], [index idet=11]
2855 462680 # [index ibit=38], [index idet=11]
2856 490722 # [index ibit=39], [index idet=11]
2857 518762 # [index ibit=40], [index idet=11]
2858 546804 # [index ibit=41], [index idet=11]
2859 574844 # [index ibit=42], [index idet=11]
2860 602886 # [index ibit=43], [index idet=11]
2861 630926 # [index ibit=44], [index idet=11]
2862 658969 # [index ibit=45], [index idet=11]
2863 687011 # [index ibit=46], [index idet=11]
2864 715051 # [index ibit=47], [index idet=11]
2865 743093 # [index ibit=48], [index idet=11]
2866 771133 # [index ibit=49], [index idet=11]
2867 799175 # [index ibit=50], [index idet=11]
2868 827215 # [index ibit=51], [index idet=11]
2869 855258 # [index ibit=52], [index idet=11]
2870 883298 # [index ibit=53], [index idet=11]
2871 911340 # [index ibit=54], [index idet=11]
2872 939382 # [index ibit=55], [index idet=11]
2873 967422 # [index ibit=56], [index idet=11]
2874 1009484 # [index ibit=57], [index idet=11]
2875 1065566 # [index ibit=58], [index idet=11]
2876 1121649 # [index ibit=59], [index idet=11]
2877 1177731 # [index ibit=60], [index idet=11]
2878 1233813 # [index ibit=61], [index idet=11]
2879 1289895 # [index ibit=62], [index idet=11]
2880 1345980 # [index ibit=63], [index idet=11]
2881 1225786 # [index ibit=64], [index idet=11]
2882 1281221 # [index ibit=65], [index idet=11]
2883 1336659 # [index ibit=66], [index idet=11]
2884 1392097 # [index ibit=67], [index idet=11]
2885 1447535 # [index ibit=68], [index idet=11]
2886 1502970 # [index ibit=69], [index idet=11]
2887 1558408 # [index ibit=70], [index idet=11]
2888 1613846 # [index ibit=71], [index idet=11]
2889 1669281 # [index ibit=72], [index idet=11]
2890 1724719 # [index ibit=73], [index idet=11]
2891 1780157 # [index ibit=74], [index idet=11]
2892 1835592 # [index ibit=75], [index idet=11]
2893 1891030 # [index ibit=76], [index idet=11]
2894 1946468 # [index ibit=77], [index idet=11]
2895 2001903 # [index ibit=78], [index idet=11]
2896 2057341 # [index ibit=79], [index idet=11]
2897 2140497 # [index ibit=80], [index idet=11]
2898 2251373 # [index ibit=81], [index idet=11]
2899 2362235 # [index ibit=82], [index idet=11]
2900 2473119 # [index ibit=83], [index idet=11]
2901 2583982 # [index ibit=84], [index idet=11]
2902 2694866 # [index ibit=85], [index idet=11]
2903 2805750 # [index ibit=86], [index idet=11]
2904 2916613 # [index ibit=87], [index idet=11]
2905 3027497 # [index ibit=88], [index idet=11]
2906 3138359 # [index ibit=89], [index idet=11]
2907 3249243 # [index ibit=90], [index idet=11]
2908 3360106 # [index ibit=91], [index idet=11]
2909 3470990 # [index ibit=92], [index idet=11]
2910 3581852 # [index ibit=93], [index idet=11]
2911 3692736 # [index ibit=94], [index idet=11]
2912 3803599 # [index ibit=95], [index idet=11]
2913 3914483 # [index ibit=96], [index idet=11]
2914 4025345 # [index ibit=97], [index idet=11]
2915 4136230 # [index ibit=98], [index idet=11]
2916 4247114 # [index ibit=99], [index idet=11]
2917 4413418 # [index ibit=100], [index idet=11]
2918 4635165 # [index ibit=101], [index idet=11]
2919 4856911 # [index ibit=102], [index idet=11]
2920 5078658 # [index ibit=103], [index idet=11]
2921 5300404 # [index ibit=104], [index idet=11]
2922 5522151 # [index ibit=105], [index idet=11]
2923 5743898 # [index ibit=106], [index idet=11]
2924 5965644 # [index ibit=107], [index idet=11]
2925 6187391 # [index ibit=108], [index idet=11]
2926 6409159 # [index ibit=109], [index idet=11]
2927 6630905 # [index ibit=110], [index idet=11]
2928 6852652 # [index ibit=111], [index idet=11]
2929 7074399 # [index ibit=112], [index idet=11]
2930 7296145 # [index ibit=113], [index idet=11]
2931 7517892 # [index ibit=114], [index idet=11]
2932 7739638 # [index ibit=115], [index idet=11]
2933 7961385 # [index ibit=116], [index idet=11]
2934 8183131 # [index ibit=117], [index idet=11]
2935 8404878 # [index ibit=118], [index idet=11]
2936 8626625 # [index ibit=119], [index idet=11]
2937 8848371 # [index ibit=120], [index idet=11]
2938 9181002 # [index ibit=121], [index idet=11]
2939 9624495 # [index ibit=122], [index idet=11]
2940 10067988 # [index ibit=123], [index idet=11]
2941 10511481 # [index ibit=124], [index idet=11]
2942 10954996 # [index ibit=125], [index idet=11]
2943 11398489 # [index ibit=126], [index idet=11]
2944 11841982 # [index ibit=127], [index idet=11]
2945 10769571 # [index ibit=128], [index idet=11]
2946 11210887 # [index ibit=129], [index idet=11]
2947 11652203 # [index ibit=130], [index idet=11]
2948 12093498 # [index ibit=131], [index idet=11]
2949 12534814 # [index ibit=132], [index idet=11]
2950 12976130 # [index ibit=133], [index idet=11]
2951 13417446 # [index ibit=134], [index idet=11]
2952 13858762 # [index ibit=135], [index idet=11]
2953 14300056 # [index ibit=136], [index idet=11]
2954 14741372 # [index ibit=137], [index idet=11]
2955 15182688 # [index ibit=138], [index idet=11]
2956 15624004 # [index ibit=139], [index idet=11]
2957 16065320 # [index ibit=140], [index idet=11]
2958 16506615 # [index ibit=141], [index idet=11]
2959 16947931 # [index ibit=142], [index idet=11]
2960 17389247 # [index ibit=143], [index idet=11]
2961 18051210 # [index ibit=144], [index idet=11]
2962 18933842 # [index ibit=145], [index idet=11]
2963 19816452 # [index ibit=146], [index idet=11]
2964 20699084 # [index ibit=147], [index idet=11]
2965 21581651 # [index ibit=148], [index idet=11]
2966 22464370 # [index ibit=149], [index idet=11]
2967 23346872 # [index ibit=150], [index idet=11]
2968 24229591 # [index ibit=151], [index idet=11]
2969 25112093 # [index ibit=152], [index idet=11]
2970 25994811 # [index ibit=153], [index idet=11]
2971 26877530 # [index ibit=154], [index idet=11]
2972 27760032 # [index ibit=155], [index idet=11]
2973 28642750 # [index ibit=156], [index idet=11]
2974 29525253 # [index ibit=157], [index idet=11]
2975 30407971 # [index ibit=158], [index idet=11]
2976 31290474 # [index ibit=159], [index idet=11]
2977 32173192 # [index ibit=160], [index idet=11]
2978 33055910 # [index ibit=161], [index idet=11]
2979 33938413 # [index ibit=162], [index idet=11]
2980 34821131 # [index ibit=163], [index idet=11]
2981 36144885 # [index ibit=164], [index idet=11]
2982 37910322 # [index ibit=165], [index idet=11]
2983 39675543 # [index ibit=166], [index idet=11]
2984 41440763 # [index ibit=167], [index idet=11]
2985 43205984 # [index ibit=168], [index idet=11]
2986 44971205 # [index ibit=169], [index idet=11]
2987 46736426 # [index ibit=170], [index idet=11]
2988 48501647 # [index ibit=171], [index idet=11]
2989 50266868 # [index ibit=172], [index idet=11]
2990 52032304 # [index ibit=173], [index idet=11]
2991 53797525 # [index ibit=174], [index idet=11]
2992 55562746 # [index ibit=175], [index idet=11]
2993 57327967 # [index ibit=176], [index idet=11]
2994 59093188 # [index ibit=177], [index idet=11]
2995 60858409 # [index ibit=178], [index idet=11]
2996 62623629 # [index ibit=179], [index idet=11]
2997 64388850 # [index ibit=180], [index idet=11]
2998 66154071 # [index ibit=181], [index idet=11]
2999 67919508 # [index ibit=182], [index idet=11]
3000 69684728 # [index ibit=183], [index idet=11]
3001 71449949 # [index ibit=184], [index idet=11]
3002 74097888 # [index ibit=185], [index idet=11]
3003 77628330 # [index ibit=186], [index idet=11]
3004 81158772 # [index ibit=187], [index idet=11]
3005 84689214 # [index ibit=188], [index idet=11]
3006 88219655 # [index ibit=189], [index idet=11]
3007 91750313 # [index ibit=190], [index idet=11]
3008 95280754 # [index ibit=191], [index idet=11]
3009 88648620 # [index ibit=192], [index idet=11]
3010 92116765 # [index ibit=193], [index idet=11]
3011 95584694 # [index ibit=194], [index idet=11]
3012 99052839 # [index ibit=195], [index idet=11]
3013 102520768 # [index ibit=196], [index idet=11]
3014 105988913 # [index ibit=197], [index idet=11]
3015 109456842 # [index ibit=198], [index idet=11]
3016 112924987 # [index ibit=199], [index idet=11]
3017 116392917 # [index ibit=200], [index idet=11]
3018 119860846 # [index ibit=201], [index idet=11]
3019 123328991 # [index ibit=202], [index idet=11]
3020 126796920 # [index ibit=203], [index idet=11]
3021 130265065 # [index ibit=204], [index idet=11]
3022 133732994 # [index ibit=205], [index idet=11]
3023 137201139 # [index ibit=206], [index idet=11]
3024 140669069 # [index ibit=207], [index idet=11]
3025 145871178 # [index ibit=208], [index idet=11]
3026 152807252 # [index ibit=209], [index idet=11]
3027 159743327 # [index ibit=210], [index idet=11]
3028 166679401 # [index ibit=211], [index idet=11]
3029 173615475 # [index ibit=212], [index idet=11]
3030 180551549 # [index ibit=213], [index idet=11]
3031 187487623 # [index ibit=214], [index idet=11]
3032 194423698 # [index ibit=215], [index idet=11]
3033 201359772 # [index ibit=216], [index idet=11]
3034 208295846 # [index ibit=217], [index idet=11]
3035 215231920 # [index ibit=218], [index idet=11]
3036 222166917 # [index ibit=219], [index idet=11]
3037 229103638 # [index ibit=220], [index idet=11]
3038 236040359 # [index ibit=221], [index idet=11]
3039 242977080 # [index ibit=222], [index idet=11]
3040 249911645 # [index ibit=223], [index idet=11]
3041 256848366 # [index ibit=224], [index idet=11]
3042 263785087 # [index ibit=225], [index idet=11]
3043 270719652 # [index ibit=226], [index idet=11]
3044 277656373 # [index ibit=227], [index idet=11]
3045 288061454 # [index ibit=228], [index idet=11]
3046 301932740 # [index ibit=229], [index idet=11]
3047 315804027 # [index ibit=230], [index idet=11]
3048 329677468 # [index ibit=231], [index idet=11]
3049 343548755 # [index ibit=232], [index idet=11]
3050 357422196 # [index ibit=233], [index idet=11]
3051 371293483 # [index ibit=234], [index idet=11]
3052 385164769 # [index ibit=235], [index idet=11]
3053 399038211 # [index ibit=236], [index idet=11]
3054 412909497 # [index ibit=237], [index idet=11]
3055 426782939 # [index ibit=238], [index idet=11]
3056 440654225 # [index ibit=239], [index idet=11]
3057 454525511 # [index ibit=240], [index idet=11]
3058 468398953 # [index ibit=241], [index idet=11]
3059 482270239 # [index ibit=242], [index idet=11]
3060 496143681 # [index ibit=243], [index idet=11]
3061 510014967 # [index ibit=244], [index idet=11]
3062 523886253 # [index ibit=245], [index idet=11]
3063 537759695 # [index ibit=246], [index idet=11]
3064 551630981 # [index ibit=247], [index idet=11]
3065 565504423 # [index ibit=248], [index idet=11]
3066 586312430 # [index ibit=249], [index idet=11]
3067 614055003 # [index ibit=250], [index idet=11]
3068 641799731 # [index ibit=251], [index idet=11]
3069 669544459 # [index ibit=252], [index idet=11]
3070 697289187 # [index ibit=253], [index idet=11]
3071 725033915 # [index ibit=254], [index idet=11]
3072 752776487 # [index ibit=255], [index idet=11]
3073 3008 # [index ibit=0], [index idet=12]
3074 9026 # [index ibit=1], [index idet=12]
3075 15044 # [index ibit=2], [index idet=12]
3076 21061 # [index ibit=3], [index idet=12]
3077 27079 # [index ibit=4], [index idet=12]
3078 33097 # [index ibit=5], [index idet=12]
3079 39114 # [index ibit=6], [index idet=12]
3080 45132 # [index ibit=7], [index idet=12]
3081 51149 # [index ibit=8], [index idet=12]
3082 57167 # [index ibit=9], [index idet=12]
3083 63185 # [index ibit=10], [index idet=12]
3084 69202 # [index ibit=11], [index idet=12]
3085 75220 # [index ibit=12], [index idet=12]
3086 81238 # [index ibit=13], [index idet=12]
3087 87255 # [index ibit=14], [index idet=12]
3088 93273 # [index ibit=15], [index idet=12]
3089 102299 # [index ibit=16], [index idet=12]
3090 114334 # [index ibit=17], [index idet=12]
3091 126370 # [index ibit=18], [index idet=12]
3092 138405 # [index ibit=19], [index idet=12]
3093 150440 # [index ibit=20], [index idet=12]
3094 162475 # [index ibit=21], [index idet=12]
3095 174511 # [index ibit=22], [index idet=12]
3096 186545 # [index ibit=23], [index idet=12]
3097 198582 # [index ibit=24], [index idet=12]
3098 210617 # [index ibit=25], [index idet=12]
3099 222651 # [index ibit=26], [index idet=12]
3100 234686 # [index ibit=27], [index idet=12]
3101 246723 # [index ibit=28], [index idet=12]
3102 258758 # [index ibit=29], [index idet=12]
3103 270792 # [index ibit=30], [index idet=12]
3104 282829 # [index ibit=31], [index idet=12]
3105 294864 # [index ibit=32], [index idet=12]
3106 306898 # [index ibit=33], [index idet=12]
3107 318933 # [index ibit=34], [index idet=12]
3108 330970 # [index ibit=35], [index idet=12]
3109 349022 # [index ibit=36], [index idet=12]
3110 373093 # [index ibit=37], [index idet=12]
3111 397163 # [index ibit=38], [index idet=12]
3112 421234 # [index ibit=39], [index idet=12]
3113 445303 # [index ibit=40], [index idet=12]
3114 469375 # [index ibit=41], [index idet=12]
3115 493444 # [index ibit=42], [index idet=12]
3116 517516 # [index ibit=43], [index idet=12]
3117 541585 # [index ibit=44], [index idet=12]
3118 565656 # [index ibit=45], [index idet=12]
3119 589728 # [index ibit=46], [index idet=12]
3120 613797 # [index ibit=47], [index idet=12]
3121 637869 # [index ibit=48], [index idet=12]
3122 661938 # [index ibit=49], [index idet=12]
3123 686009 # [index ibit=50], [index idet=12]
3124 710079 # [index ibit=51], [index idet=12]
3125 734150 # [index ibit=52], [index idet=12]
3126 758220 # [index ibit=53], [index idet=12]
3127 782291 # [index ibit=54], [index idet=12]
3128 806362 # [index ibit=55], [index idet=12]
3129 830432 # [index ibit=56], [index idet=12]
3130 866538 # [index ibit=57], [index idet=12]
3131 914679 # [index ibit=58], [index idet=12]
3132 962820 # [index ibit=59], [index idet=12]
3133 1010960 # [index ibit=60], [index idet=12]
3134 1059101 # [index ibit=61], [index idet=12]
3135 1107242 # [index ibit=62], [index idet=12]
3136 1155385 # [index ibit=63], [index idet=12]
3137 1052210 # [index ibit=64], [index idet=12]
3138 1099796 # [index ibit=65], [index idet=12]
3139 1147384 # [index ibit=66], [index idet=12]
3140 1194971 # [index ibit=67], [index idet=12]
3141 1242559 # [index ibit=68], [index idet=12]
3142 1290145 # [index ibit=69], [index idet=12]
3143 1337732 # [index ibit=70], [index idet=12]
3144 1385320 # [index ibit=71], [index idet=12]
3145 1432905 # [index ibit=72], [index idet=12]
3146 1480493 # [index ibit=73], [index idet=12]
3147 1528080 # [index ibit=74], [index idet=12]
3148 1575666 # [index ibit=75], [index idet=12]
3149 1623254 # [index ibit=76], [index idet=12]
3150 1670841 # [index ibit=77], [index idet=12]
3151 1718427 # [index ibit=78], [index idet=12]
3152 1766015 # [index ibit=79], [index idet=12]
3153 1837396 # [index ibit=80], [index idet=12]
3154 1932571 # [index ibit=81], [index idet=12]
3155 2027735 # [index ibit=82], [index idet=12]
3156 2122918 # [index ibit=83], [index idet=12]
3157 2218082 # [index ibit=84], [index idet=12]
3158 2313264 # [index ibit=85], [index idet=12]
3159 2408447 # [index ibit=86], [index idet=12]
3160 2503611 # [index ibit=87], [index idet=12]
3161 2598793 # [index ibit=88], [index idet=12]
3162 2693957 # [index ibit=89], [index idet=12]
3163 2789140 # [index ibit=90], [index idet=12]
3164 2884304 # [index ibit=91], [index idet=12]
3165 2979486 # [index ibit=92], [index idet=12]
3166 3074650 # [index ibit=93], [index idet=12]
3167 3169833 # [index ibit=94], [index idet=12]
3168 3264997 # [index ibit=95], [index idet=12]
3169 3360179 # [index ibit=96], [index idet=12]
3170 3455343 # [index ibit=97], [index idet=12]
3171 3550526 # [index ibit=98], [index idet=12]
3172 3645708 # [index ibit=99], [index idet=12]
3173 3788464 # [index ibit=100], [index idet=12]
3174 3978810 # [index ibit=101], [index idet=12]
3175 4169157 # [index ibit=102], [index idet=12]
3176 4359503 # [index ibit=103], [index idet=12]
3177 4549850 # [index ibit=104], [index idet=12]
3178 4740196 # [index ibit=105], [index idet=12]
3179 4930543 # [index ibit=106], [index idet=12]
